country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Egypt,2020-05-05,nowcast,1.1,1.1,1.2,1.1,1.2,0
Egypt,2020-05-06,nowcast,1.1,1.1,1.2,1.1,1.2,0.01
Egypt,2020-05-07,nowcast,1.1,1.1,1.2,1.1,1.2,0
Egypt,2020-05-08,nowcast,1.1,1.1,1.2,1.1,1.2,0
Egypt,2020-05-09,nowcast,1.1,1.1,1.2,1.1,1.2,0
Egypt,2020-05-10,nowcast,1.2,1.1,1.2,1.1,1.2,0
Egypt,2020-05-11,nowcast,1.2,1.1,1.3,1.1,1.2,0
Egypt,2020-05-12,nowcast,1.2,1.1,1.3,1.2,1.2,0
Egypt,2020-05-13,nowcast,1.2,1.1,1.3,1.2,1.3,0
Egypt,2020-05-14,nowcast,1.2,1.1,1.3,1.2,1.3,0
Egypt,2020-05-15,nowcast,1.2,1.2,1.3,1.2,1.3,0
Egypt,2020-05-16,nowcast,1.2,1.2,1.3,1.2,1.3,0
Egypt,2020-05-17,nowcast,1.2,1.2,1.3,1.2,1.3,0
Egypt,2020-05-18,nowcast,1.2,1.1,1.3,1.2,1.3,0
Egypt,2020-05-19,nowcast,1.2,1.1,1.3,1.2,1.3,0
Egypt,2020-05-20,nowcast,1.2,1.1,1.3,1.2,1.2,0
Egypt,2020-05-21,nowcast,1.2,1.1,1.3,1.2,1.2,0
Egypt,2020-05-22,nowcast,1.2,1.2,1.3,1.2,1.3,0
Egypt,2020-05-23,nowcast,1.2,1.1,1.3,1.2,1.3,0
Egypt,2020-05-24,nowcast,1.2,1.2,1.3,1.2,1.3,0
Egypt,2020-05-25,forecast,1.2,1.1,1.3,1.2,1.3,0
Egypt,2020-05-26,forecast,1.2,1.1,1.4,1.2,1.3,0
Egypt,2020-05-27,forecast,1.2,1.1,1.4,1.2,1.3,0
Egypt,2020-05-28,forecast,1.2,1.1,1.4,1.2,1.3,0
Egypt,2020-05-29,forecast,1.2,1.1,1.4,1.2,1.3,0
Egypt,2020-05-30,forecast,1.2,1.1,1.4,1.2,1.3,0
Egypt,2020-05-31,forecast,1.2,1.1,1.4,1.2,1.3,0
Egypt,2020-06-01,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Egypt,2020-06-02,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Egypt,2020-06-03,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Egypt,2020-06-04,forecast,1.2,1.1,1.4,1.2,1.3,0.01
Egypt,2020-06-05,forecast,1.2,1.1,1.4,1.2,1.3,0.02
Egypt,2020-06-06,forecast,1.2,1.1,1.4,1.2,1.3,0.02
Egypt,2020-06-07,forecast,1.2,1,1.5,1.2,1.3,0.02
El Salvador,2020-03-29,nowcast,1.3,0.7,1.8,1.1,1.5,0.16
El Salvador,2020-03-30,nowcast,1.3,0.8,1.9,1.1,1.5,0.17
El Salvador,2020-03-31,nowcast,1.3,0.7,1.8,1,1.4,0.18
El Salvador,2020-04-01,nowcast,1.2,0.7,1.8,1,1.4,0.2
El Salvador,2020-04-02,nowcast,1.2,0.8,1.7,1,1.4,0.2
El Salvador,2020-04-03,nowcast,1.2,0.7,1.7,1,1.4,0.22
El Salvador,2020-04-04,nowcast,1.2,0.8,1.7,1,1.3,0.22
El Salvador,2020-04-05,nowcast,1.2,0.7,1.6,1,1.3,0.25
El Salvador,2020-04-06,nowcast,1.2,0.7,1.6,1,1.3,0.25
El Salvador,2020-04-07,nowcast,1.2,0.7,1.6,1,1.3,0.25
El Salvador,2020-04-08,nowcast,1.2,0.8,1.6,1,1.3,0.23
El Salvador,2020-04-09,nowcast,1.2,0.7,1.6,1,1.3,0.24
El Salvador,2020-04-10,nowcast,1.2,0.8,1.6,1,1.3,0.19
El Salvador,2020-04-11,nowcast,1.2,0.8,1.7,1,1.3,0.17
El Salvador,2020-04-12,nowcast,1.2,0.8,1.6,1.1,1.4,0.14
El Salvador,2020-04-13,nowcast,1.2,0.9,1.6,1.1,1.4,0.12
El Salvador,2020-04-14,nowcast,1.3,0.9,1.6,1.1,1.4,0.1
El Salvador,2020-04-15,nowcast,1.3,0.9,1.7,1.1,1.4,0.08
El Salvador,2020-04-16,nowcast,1.3,1,1.7,1.2,1.4,0.06
El Salvador,2020-04-17,nowcast,1.3,0.9,1.7,1.1,1.4,0.06
El Salvador,2020-04-18,nowcast,1.3,1,1.7,1.2,1.4,0.04
El Salvador,2020-04-19,nowcast,1.3,1,1.7,1.2,1.5,0.04
El Salvador,2020-04-20,nowcast,1.4,1,1.7,1.2,1.5,0.03
El Salvador,2020-04-21,nowcast,1.4,1.1,1.7,1.2,1.5,0.02
El Salvador,2020-04-22,nowcast,1.4,1.1,1.7,1.2,1.5,0.02
El Salvador,2020-04-23,nowcast,1.4,1.1,1.7,1.2,1.5,0.02
El Salvador,2020-04-24,nowcast,1.4,1.1,1.7,1.2,1.5,0.02
El Salvador,2020-04-25,nowcast,1.3,1.1,1.6,1.2,1.5,0.02
El Salvador,2020-04-26,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
El Salvador,2020-04-27,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
El Salvador,2020-04-28,nowcast,1.3,1,1.6,1.2,1.4,0.02
El Salvador,2020-04-29,nowcast,1.3,1,1.5,1.2,1.4,0.04
El Salvador,2020-04-30,nowcast,1.3,1,1.5,1.2,1.3,0.04
El Salvador,2020-05-01,nowcast,1.2,1,1.5,1.1,1.3,0.04
El Salvador,2020-05-02,nowcast,1.2,1,1.4,1.1,1.3,0.05
El Salvador,2020-05-03,nowcast,1.2,1,1.4,1.1,1.3,0.07
El Salvador,2020-05-04,nowcast,1.2,1,1.4,1.1,1.2,0.08
El Salvador,2020-05-05,nowcast,1.1,0.9,1.3,1.1,1.2,0.11
El Salvador,2020-05-06,nowcast,1.1,0.9,1.3,1,1.2,0.13
El Salvador,2020-05-07,nowcast,1.1,0.9,1.3,1,1.2,0.17
El Salvador,2020-05-08,nowcast,1.1,0.9,1.2,1,1.2,0.21
El Salvador,2020-05-09,nowcast,1.1,0.9,1.2,1,1.1,0.22
El Salvador,2020-05-10,nowcast,1.1,0.9,1.2,1,1.1,0.21
El Salvador,2020-05-11,nowcast,1.1,0.9,1.2,1,1.1,0.2
El Salvador,2020-05-12,nowcast,1.1,0.9,1.2,1,1.1,0.19
El Salvador,2020-05-13,nowcast,1.1,0.9,1.2,1,1.1,0.17
El Salvador,2020-05-14,nowcast,1.1,0.9,1.3,1,1.1,0.15
El Salvador,2020-05-15,nowcast,1.1,0.9,1.3,1,1.1,0.12
El Salvador,2020-05-16,nowcast,1.1,0.9,1.3,1,1.2,0.12
El Salvador,2020-05-17,nowcast,1.1,0.9,1.3,1,1.2,0.13
El Salvador,2020-05-18,nowcast,1.1,0.9,1.2,1,1.1,0.15
El Salvador,2020-05-19,nowcast,1.1,0.9,1.2,1,1.1,0.17
El Salvador,2020-05-20,nowcast,1.1,0.9,1.2,1,1.1,0.2
El Salvador,2020-05-21,nowcast,1.1,0.9,1.2,1,1.1,0.22
El Salvador,2020-05-22,nowcast,1.1,0.9,1.2,1,1.1,0.24
El Salvador,2020-05-23,nowcast,1,0.9,1.2,1,1.1,0.27
El Salvador,2020-05-24,nowcast,1,0.9,1.2,1,1.1,0.29
El Salvador,2020-05-25,forecast,1.1,0.9,1.2,1,1.1,0.31
El Salvador,2020-05-26,forecast,1.1,0.9,1.3,1,1.1,0.32
El Salvador,2020-05-27,forecast,1.1,0.8,1.3,1,1.1,0.33
El Salvador,2020-05-28,forecast,1.1,0.8,1.3,1,1.1,0.35
El Salvador,2020-05-29,forecast,1.1,0.8,1.3,1,1.1,0.35
El Salvador,2020-05-30,forecast,1.1,0.8,1.3,1,1.2,0.36
El Salvador,2020-05-31,forecast,1.1,0.8,1.3,0.9,1.2,0.35
El Salvador,2020-06-01,forecast,1.1,0.8,1.3,0.9,1.2,0.37
El Salvador,2020-06-02,forecast,1.1,0.8,1.4,1,1.2,0.36
El Salvador,2020-06-03,forecast,1.1,0.7,1.3,0.9,1.2,0.39
El Salvador,2020-06-04,forecast,1,0.7,1.4,0.9,1.2,0.4
El Salvador,2020-06-05,forecast,1,0.7,1.4,0.9,1.2,0.4
El Salvador,2020-06-06,forecast,1.1,0.7,1.4,0.9,1.2,0.4
El Salvador,2020-06-07,forecast,1.1,0.7,1.4,0.9,1.2,0.39
Equatorial Guinea,2020-04-15,nowcast,1.4,1,1.9,1.2,1.6,0.06
Equatorial Guinea,2020-04-16,nowcast,1.4,1,1.8,1.2,1.5,0.06
Equatorial Guinea,2020-04-17,nowcast,1.4,0.9,1.8,1.2,1.5,0.05
Equatorial Guinea,2020-04-18,nowcast,1.3,1,1.8,1.2,1.5,0.05
Equatorial Guinea,2020-04-19,nowcast,1.3,0.9,1.7,1.1,1.4,0.06
Equatorial Guinea,2020-04-20,nowcast,1.3,0.9,1.6,1.1,1.4,0.11
Equatorial Guinea,2020-04-21,nowcast,1.2,0.8,1.5,1,1.3,0.18
Equatorial Guinea,2020-04-22,nowcast,1.1,0.8,1.4,1,1.2,0.31
Equatorial Guinea,2020-04-23,nowcast,1,0.7,1.3,0.9,1.1,0.52
Equatorial Guinea,2020-04-24,nowcast,0.9,0.6,1.2,0.8,1,0.66
Equatorial Guinea,2020-04-25,nowcast,0.9,0.6,1.2,0.8,1,0.7
Equatorial Guinea,2020-04-26,nowcast,0.9,0.6,1.2,0.8,1,0.72
Equatorial Guinea,2020-04-27,nowcast,0.9,0.6,1.2,0.8,1.1,0.68
Equatorial Guinea,2020-04-28,nowcast,1,0.7,1.3,0.8,1,0.59
Equatorial Guinea,2020-04-29,nowcast,1,0.7,1.4,0.9,1.1,0.45
Equatorial Guinea,2020-04-30,nowcast,1.1,0.8,1.5,0.9,1.2,0.32
Equatorial Guinea,2020-05-01,nowcast,1.1,0.8,1.5,1,1.2,0.25
Equatorial Guinea,2020-05-02,nowcast,1.1,0.9,1.5,1,1.2,0.2
Equatorial Guinea,2020-05-03,nowcast,1.1,0.9,1.5,1,1.2,0.18
Equatorial Guinea,2020-05-04,nowcast,1.2,0.9,1.5,1,1.3,0.16
Equatorial Guinea,2020-05-05,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
Equatorial Guinea,2020-05-06,nowcast,1.2,0.9,1.5,1.1,1.3,0.07
Equatorial Guinea,2020-05-07,nowcast,1.3,1,1.6,1.1,1.4,0.03
Equatorial Guinea,2020-05-08,nowcast,1.3,1,1.7,1.2,1.4,0.01
Equatorial Guinea,2020-05-09,nowcast,1.3,1.1,1.7,1.2,1.4,0.01
Equatorial Guinea,2020-05-10,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
Equatorial Guinea,2020-05-11,nowcast,1.3,1,1.6,1.2,1.4,0.04
Equatorial Guinea,2020-05-12,nowcast,1.3,1,1.5,1.2,1.4,0.07
Equatorial Guinea,2020-05-13,nowcast,1.2,1,1.5,1.1,1.3,0.08
Equatorial Guinea,2020-05-14,nowcast,1.2,0.9,1.4,1.1,1.3,0.14
Equatorial Guinea,2020-05-15,nowcast,1.1,0.9,1.4,1,1.2,0.22
Equatorial Guinea,2020-05-16,nowcast,1.1,0.8,1.3,1,1.2,0.32
Equatorial Guinea,2020-05-17,nowcast,1,0.8,1.2,0.9,1.1,0.48
Equatorial Guinea,2020-05-18,nowcast,1,0.7,1.2,0.9,1.1,0.58
Equatorial Guinea,2020-05-19,nowcast,1,0.8,1.2,0.9,1.1,0.6
Equatorial Guinea,2020-05-20,nowcast,1,0.8,1.2,0.9,1.1,0.52
Equatorial Guinea,2020-05-21,nowcast,1,0.8,1.3,0.9,1.1,0.38
Equatorial Guinea,2020-05-22,forecast,1,0.7,1.4,0.9,1.2,0.41
Equatorial Guinea,2020-05-23,forecast,1,0.7,1.5,0.9,1.2,0.42
Equatorial Guinea,2020-05-24,forecast,1,0.6,1.5,0.9,1.2,0.43
Equatorial Guinea,2020-05-25,forecast,1,0.6,1.5,0.9,1.3,0.42
Equatorial Guinea,2020-05-26,forecast,1,0.6,1.5,0.9,1.2,0.43
Equatorial Guinea,2020-05-27,forecast,1,0.5,1.6,0.8,1.2,0.45
Equatorial Guinea,2020-05-28,forecast,1,0.5,1.6,0.8,1.3,0.44
Equatorial Guinea,2020-05-29,forecast,1,0.5,1.6,0.9,1.3,0.44
Equatorial Guinea,2020-05-30,forecast,1,0.4,1.6,0.8,1.3,0.45
Equatorial Guinea,2020-05-31,forecast,1,0.4,1.7,0.8,1.3,0.44
Equatorial Guinea,2020-06-01,forecast,1,0.4,1.7,0.8,1.3,0.46
Equatorial Guinea,2020-06-02,forecast,1,0.3,1.7,0.8,1.3,0.46
Equatorial Guinea,2020-06-03,forecast,1,0.3,1.7,0.8,1.3,0.45
Equatorial Guinea,2020-06-04,forecast,1,0.3,1.7,0.8,1.3,0.45
Estonia,2020-03-07,nowcast,1.6,1.1,2.1,1.4,1.8,0.01
Estonia,2020-03-08,nowcast,1.6,1.1,2.1,1.4,1.7,0.01
Estonia,2020-03-09,nowcast,1.5,1.1,2,1.3,1.6,0.02
Estonia,2020-03-10,nowcast,1.4,1,1.8,1.3,1.6,0.03
Estonia,2020-03-11,nowcast,1.3,1,1.7,1.2,1.5,0.05
Estonia,2020-03-12,nowcast,1.3,0.9,1.6,1.1,1.4,0.1
Estonia,2020-03-13,nowcast,1.2,0.9,1.5,1.1,1.4,0.13
Estonia,2020-03-14,nowcast,1.2,0.9,1.5,1.1,1.3,0.17
Estonia,2020-03-15,nowcast,1.2,0.9,1.4,1.1,1.3,0.16
Estonia,2020-03-16,nowcast,1.2,0.9,1.4,1.1,1.3,0.12
Estonia,2020-03-17,nowcast,1.2,0.9,1.4,1.1,1.3,0.1
Estonia,2020-03-18,nowcast,1.2,1,1.5,1.1,1.3,0.06
Estonia,2020-03-19,nowcast,1.2,1,1.5,1.1,1.3,0.05
Estonia,2020-03-20,nowcast,1.2,1,1.5,1.1,1.3,0.04
Estonia,2020-03-21,nowcast,1.2,1,1.5,1.1,1.3,0.05
Estonia,2020-03-22,nowcast,1.2,1,1.4,1.1,1.3,0.06
Estonia,2020-03-23,nowcast,1.2,0.9,1.4,1.1,1.3,0.1
Estonia,2020-03-24,nowcast,1.1,0.9,1.3,1,1.2,0.17
Estonia,2020-03-25,nowcast,1.1,0.9,1.3,1,1.2,0.26
Estonia,2020-03-26,nowcast,1,0.8,1.2,1,1.1,0.36
Estonia,2020-03-27,nowcast,1,0.8,1.2,1,1.1,0.42
Estonia,2020-03-28,nowcast,1,0.8,1.2,0.9,1.1,0.48
Estonia,2020-03-29,nowcast,1,0.8,1.2,0.9,1.1,0.55
Estonia,2020-03-30,nowcast,1,0.8,1.1,0.9,1,0.65
Estonia,2020-03-31,nowcast,0.9,0.7,1.1,0.9,1,0.76
Estonia,2020-04-01,nowcast,0.9,0.7,1.1,0.8,1,0.84
Estonia,2020-04-02,nowcast,0.9,0.7,1,0.8,0.9,0.92
Estonia,2020-04-03,nowcast,0.8,0.6,1,0.8,0.9,0.95
Estonia,2020-04-04,nowcast,0.8,0.6,1,0.8,0.9,0.97
Estonia,2020-04-05,nowcast,0.8,0.6,1,0.7,0.9,0.97
Estonia,2020-04-06,nowcast,0.8,0.6,1,0.7,0.9,0.96
Estonia,2020-04-07,nowcast,0.8,0.6,1,0.7,0.9,0.94
Estonia,2020-04-08,nowcast,0.8,0.6,1,0.7,0.9,0.93
Estonia,2020-04-09,nowcast,0.8,0.6,1,0.7,0.9,0.92
Estonia,2020-04-10,nowcast,0.8,0.6,1,0.7,0.9,0.91
Estonia,2020-04-11,nowcast,0.8,0.6,1,0.7,0.9,0.91
Estonia,2020-04-12,nowcast,0.8,0.6,1,0.7,0.9,0.92
Estonia,2020-04-13,nowcast,0.8,0.6,1,0.7,0.9,0.92
Estonia,2020-04-14,nowcast,0.8,0.6,1,0.7,0.9,0.94
Estonia,2020-04-15,nowcast,0.8,0.6,1,0.7,0.9,0.94
Estonia,2020-04-16,nowcast,0.8,0.5,1,0.7,0.8,0.95
Estonia,2020-04-17,nowcast,0.8,0.5,1,0.7,0.8,0.96
Estonia,2020-04-18,nowcast,0.7,0.5,1,0.7,0.8,0.96
Estonia,2020-04-19,nowcast,0.7,0.5,1,0.6,0.8,0.95
Estonia,2020-04-20,nowcast,0.7,0.5,1,0.6,0.8,0.94
Estonia,2020-04-21,nowcast,0.7,0.5,1,0.6,0.8,0.94
Estonia,2020-04-22,nowcast,0.7,0.4,1,0.6,0.8,0.95
Estonia,2020-04-23,nowcast,0.7,0.4,1,0.6,0.8,0.95
Estonia,2020-04-24,nowcast,0.7,0.4,1,0.6,0.8,0.94
Estonia,2020-04-25,nowcast,0.7,0.4,1,0.6,0.8,0.95
Estonia,2020-04-26,nowcast,0.7,0.4,1,0.6,0.8,0.93
Estonia,2020-04-27,nowcast,0.7,0.4,1,0.6,0.8,0.92
Estonia,2020-04-28,nowcast,0.7,0.4,1.1,0.6,0.8,0.9
Estonia,2020-04-29,nowcast,0.7,0.4,1.1,0.5,0.8,0.89
Estonia,2020-04-30,nowcast,0.7,0.4,1.1,0.6,0.8,0.87
Estonia,2020-05-01,nowcast,0.8,0.4,1.2,0.6,0.9,0.82
Estonia,2020-05-02,nowcast,0.8,0.4,1.3,0.6,0.9,0.76
Estonia,2020-05-03,nowcast,0.9,0.4,1.4,0.6,1,0.69
Estonia,2020-05-04,nowcast,0.9,0.5,1.5,0.7,1,0.63
Estonia,2020-05-05,nowcast,1,0.5,1.5,0.8,1.1,0.57
Estonia,2020-05-06,nowcast,1,0.5,1.6,0.8,1.1,0.54
Estonia,2020-05-07,nowcast,1,0.5,1.5,0.8,1.1,0.5
Estonia,2020-05-08,nowcast,1,0.6,1.6,0.8,1.2,0.49
Estonia,2020-05-09,nowcast,1,0.6,1.6,0.8,1.2,0.45
Estonia,2020-05-10,nowcast,1,0.6,1.6,0.8,1.2,0.44
Estonia,2020-05-11,nowcast,1.1,0.6,1.6,0.9,1.2,0.41
Estonia,2020-05-12,nowcast,1.1,0.6,1.6,0.9,1.2,0.38
Estonia,2020-05-13,nowcast,1.1,0.6,1.6,0.8,1.2,0.38
Estonia,2020-05-14,nowcast,1.1,0.6,1.6,0.9,1.3,0.36
Estonia,2020-05-15,nowcast,1.1,0.6,1.6,0.9,1.2,0.37
Estonia,2020-05-16,nowcast,1.1,0.6,1.6,0.9,1.3,0.36
Estonia,2020-05-17,nowcast,1.1,0.6,1.6,0.9,1.3,0.36
Estonia,2020-05-18,nowcast,1.1,0.6,1.7,0.9,1.3,0.35
Estonia,2020-05-19,nowcast,1.1,0.6,1.7,0.9,1.3,0.32
Estonia,2020-05-20,nowcast,1.1,0.7,1.7,0.9,1.3,0.3
Estonia,2020-05-21,nowcast,1.1,0.6,1.7,0.9,1.3,0.3
Estonia,2020-05-22,nowcast,1.2,0.7,1.7,0.9,1.3,0.27
Estonia,2020-05-23,nowcast,1.2,0.7,1.8,0.9,1.4,0.24
Ethiopia,2020-03-31,nowcast,1.2,0.6,1.9,0.9,1.5,0.27
Ethiopia,2020-04-01,nowcast,1.2,0.5,1.9,0.9,1.4,0.28
Ethiopia,2020-04-02,nowcast,1.2,0.5,1.8,0.9,1.4,0.32
Ethiopia,2020-04-03,nowcast,1.1,0.5,1.8,0.8,1.3,0.35
Ethiopia,2020-04-04,nowcast,1.1,0.5,1.8,0.8,1.3,0.37
Ethiopia,2020-04-05,nowcast,1.1,0.5,1.7,0.8,1.3,0.38
Ethiopia,2020-04-06,nowcast,1.1,0.5,1.6,0.8,1.3,0.41
Ethiopia,2020-04-07,nowcast,1.1,0.5,1.7,0.8,1.3,0.41
Ethiopia,2020-04-08,nowcast,1,0.5,1.6,0.8,1.2,0.45
Ethiopia,2020-04-09,nowcast,1,0.4,1.6,0.8,1.3,0.43
Ethiopia,2020-04-10,nowcast,1,0.5,1.7,0.8,1.2,0.46
Ethiopia,2020-04-11,nowcast,1,0.5,1.6,0.7,1.2,0.49
Ethiopia,2020-04-12,nowcast,1,0.5,1.6,0.8,1.2,0.51
Ethiopia,2020-04-13,nowcast,1,0.4,1.5,0.7,1.2,0.54
Ethiopia,2020-04-14,nowcast,0.9,0.3,1.5,0.7,1.1,0.58
Ethiopia,2020-04-15,nowcast,0.9,0.4,1.5,0.7,1.1,0.6
Ethiopia,2020-04-16,nowcast,0.9,0.4,1.5,0.7,1.1,0.61
Ethiopia,2020-04-17,nowcast,0.9,0.4,1.5,0.7,1.1,0.61
Ethiopia,2020-04-18,nowcast,0.9,0.4,1.6,0.6,1.1,0.61
Ethiopia,2020-04-19,nowcast,1,0.4,1.6,0.7,1.1,0.55
Ethiopia,2020-04-20,nowcast,1,0.4,1.7,0.8,1.2,0.45
Ethiopia,2020-04-21,nowcast,1.1,0.4,1.9,0.8,1.3,0.39
Ethiopia,2020-04-22,nowcast,1.2,0.5,2,0.9,1.4,0.3
Ethiopia,2020-04-23,nowcast,1.3,0.6,2.1,1,1.5,0.22
Ethiopia,2020-04-24,nowcast,1.3,0.6,2.1,1,1.5,0.17
Ethiopia,2020-04-25,nowcast,1.4,0.7,2.2,1.1,1.6,0.12
Ethiopia,2020-04-26,nowcast,1.5,0.9,2.2,1.2,1.7,0.08
Ethiopia,2020-04-27,nowcast,1.5,0.9,2.2,1.2,1.7,0.07
Ethiopia,2020-04-28,nowcast,1.5,0.9,2.2,1.3,1.8,0.06
Ethiopia,2020-04-29,nowcast,1.5,1,2.2,1.3,1.7,0.04
Ethiopia,2020-04-30,nowcast,1.5,1,2.1,1.3,1.7,0.04
Ethiopia,2020-05-01,nowcast,1.5,1,2.1,1.3,1.7,0.03
Ethiopia,2020-05-02,nowcast,1.5,1,2,1.3,1.7,0.04
Ethiopia,2020-05-03,nowcast,1.5,1,1.9,1.2,1.6,0.04
Ethiopia,2020-05-04,nowcast,1.4,1,1.9,1.2,1.6,0.05
Ethiopia,2020-05-05,nowcast,1.4,1,1.8,1.2,1.5,0.06
Ethiopia,2020-05-06,nowcast,1.3,0.9,1.7,1.2,1.5,0.08
Ethiopia,2020-05-07,nowcast,1.3,0.9,1.7,1.2,1.5,0.07
Ethiopia,2020-05-08,nowcast,1.3,0.9,1.6,1.2,1.4,0.07
Ethiopia,2020-05-09,nowcast,1.3,0.9,1.6,1.2,1.4,0.06
Ethiopia,2020-05-10,nowcast,1.3,1,1.7,1.2,1.4,0.04
Ethiopia,2020-05-11,nowcast,1.4,1.1,1.7,1.2,1.5,0.02
Ethiopia,2020-05-12,nowcast,1.4,1.1,1.7,1.2,1.5,0.01
Ethiopia,2020-05-13,nowcast,1.4,1.1,1.8,1.3,1.5,0.01
Ethiopia,2020-05-14,nowcast,1.4,1.1,1.8,1.3,1.5,0.01
Ethiopia,2020-05-15,nowcast,1.4,1.2,1.8,1.3,1.5,0
Ethiopia,2020-05-16,nowcast,1.4,1.2,1.7,1.3,1.5,0
Ethiopia,2020-05-17,nowcast,1.4,1.2,1.7,1.3,1.5,0
Ethiopia,2020-05-18,nowcast,1.4,1.2,1.7,1.3,1.5,0
Ethiopia,2020-05-19,nowcast,1.4,1.1,1.7,1.3,1.5,0
Ethiopia,2020-05-20,nowcast,1.4,1.2,1.6,1.3,1.5,0
Ethiopia,2020-05-21,nowcast,1.4,1.1,1.6,1.3,1.5,0
Ethiopia,2020-05-22,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Ethiopia,2020-05-23,nowcast,1.3,1.1,1.5,1.2,1.4,0.02
Ethiopia,2020-05-24,nowcast,1.3,1,1.5,1.2,1.3,0.02
Ethiopia,2020-05-25,forecast,1.3,1,1.6,1.2,1.4,0.06
Ethiopia,2020-05-26,forecast,1.3,1,1.7,1.2,1.4,0.07
Ethiopia,2020-05-27,forecast,1.3,0.9,1.7,1.2,1.5,0.09
Ethiopia,2020-05-28,forecast,1.3,0.9,1.7,1.1,1.4,0.11
Ethiopia,2020-05-29,forecast,1.3,0.8,1.7,1.1,1.5,0.12
Ethiopia,2020-05-30,forecast,1.3,0.8,1.8,1.1,1.5,0.13
Ethiopia,2020-05-31,forecast,1.3,0.8,1.8,1.1,1.5,0.15
Ethiopia,2020-06-01,forecast,1.3,0.8,1.8,1.1,1.5,0.14
Ethiopia,2020-06-02,forecast,1.3,0.8,1.8,1.1,1.5,0.16
Ethiopia,2020-06-03,forecast,1.3,0.7,1.8,1.1,1.5,0.16
Ethiopia,2020-06-04,forecast,1.3,0.7,1.9,1.1,1.5,0.18
Ethiopia,2020-06-05,forecast,1.3,0.7,1.8,1.1,1.5,0.18
Ethiopia,2020-06-06,forecast,1.3,0.7,1.9,1.1,1.5,0.18
Ethiopia,2020-06-07,forecast,1.3,0.7,1.9,1.1,1.5,0.19
Finland,2020-03-06,nowcast,1.6,1.2,2,1.4,1.8,0
Finland,2020-03-07,nowcast,1.6,1.2,2,1.4,1.7,0
Finland,2020-03-08,nowcast,1.5,1.2,1.9,1.4,1.6,0.01
Finland,2020-03-09,nowcast,1.5,1.1,1.8,1.3,1.6,0.01
Finland,2020-03-10,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
Finland,2020-03-11,nowcast,1.4,1.1,1.6,1.3,1.5,0.01
Finland,2020-03-12,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
Finland,2020-03-13,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
Finland,2020-03-14,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Finland,2020-03-15,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Finland,2020-03-16,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Finland,2020-03-17,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
Finland,2020-03-18,nowcast,1.3,1.1,1.5,1.2,1.3,0.02
Finland,2020-03-19,nowcast,1.2,1,1.4,1.2,1.3,0.02
Finland,2020-03-20,nowcast,1.2,1,1.4,1.1,1.3,0.02
Finland,2020-03-21,nowcast,1.2,1,1.4,1.1,1.3,0.04
Finland,2020-03-22,nowcast,1.2,1,1.3,1.1,1.2,0.05
Finland,2020-03-23,nowcast,1.2,1,1.3,1.1,1.2,0.05
Finland,2020-03-24,nowcast,1.1,1,1.3,1.1,1.2,0.05
Finland,2020-03-25,nowcast,1.1,1,1.3,1.1,1.2,0.06
Finland,2020-03-26,nowcast,1.1,1,1.3,1.1,1.2,0.05
Finland,2020-03-27,nowcast,1.1,1,1.3,1.1,1.2,0.04
Finland,2020-03-28,nowcast,1.1,1,1.3,1.1,1.2,0.03
Finland,2020-03-29,nowcast,1.2,1,1.3,1.1,1.2,0.03
Finland,2020-03-30,nowcast,1.2,1,1.3,1.1,1.2,0.03
Finland,2020-03-31,nowcast,1.1,1,1.3,1.1,1.2,0.04
Finland,2020-04-01,nowcast,1.1,1,1.3,1.1,1.2,0.07
Finland,2020-04-02,nowcast,1.1,0.9,1.2,1,1.2,0.15
Finland,2020-04-03,nowcast,1.1,0.9,1.2,1,1.1,0.27
Finland,2020-04-04,nowcast,1,0.9,1.1,1,1.1,0.44
Finland,2020-04-05,nowcast,1,0.8,1.1,0.9,1,0.58
Finland,2020-04-06,nowcast,1,0.8,1.1,0.9,1,0.71
Finland,2020-04-07,nowcast,0.9,0.8,1.1,0.9,1,0.79
Finland,2020-04-08,nowcast,0.9,0.8,1,0.9,1,0.84
Finland,2020-04-09,nowcast,0.9,0.8,1,0.9,1,0.85
Finland,2020-04-10,nowcast,0.9,0.8,1.1,0.9,1,0.8
Finland,2020-04-11,nowcast,1,0.8,1.1,0.9,1,0.73
Finland,2020-04-12,nowcast,1,0.9,1.1,0.9,1,0.67
Finland,2020-04-13,nowcast,1,0.9,1.1,0.9,1,0.62
Finland,2020-04-14,nowcast,1,0.9,1.1,0.9,1,0.59
